country,iso3,year,sector,antibiotic_family,ddd_per_1000_per_day,access_pct,broad_narrow_ratio,oral_parenteral_ratio,reserve_pct,source_url
Spain,ESP,2017,community,J01M_quinolones,2.8223000000000003,,,,7.539659976118723,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2017,hospital,J01C_penicillins,0.6108999999999999,,,,7.539659976118723,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2017,hospital,J01DH_carbapenems,0.08810000000000001,,,,7.539659976118723,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2017,hospital,J01D_other_beta_lactams,0.40629999999999994,,,,7.539659976118723,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2017,hospital,J01M_quinolones,0.2966,,,,7.539659976118723,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2018,community,J01C_penicillins,13.774700000000001,,,,8.032198285846654,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2018,community,J01D_other_beta_lactams,2.3496999999999995,,,,8.032198285846654,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2018,community,J01M_quinolones,2.6957,,,,8.032198285846654,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2018,hospital,J01C_penicillins,0.6164999999999999,,,,8.032198285846654,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2018,hospital,J01DH_carbapenems,0.08729999999999999,,,,8.032198285846654,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2018,hospital,J01D_other_beta_lactams,0.40099999999999997,,,,8.032198285846654,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2018,hospital,J01M_quinolones,0.2698,,,,8.032198285846654,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2019,community,J01C_penicillins,13.1623,,,,9.559184675834974,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2019,community,J01D_other_beta_lactams,2.3583999999999996,,,,9.559184675834974,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2019,community,J01M_quinolones,2.2952,,,,9.559184675834974,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2019,hospital,J01C_penicillins,0.5736,,,,9.559184675834974,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2019,hospital,J01DH_carbapenems,0.0859,,,,9.559184675834974,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2019,hospital,J01D_other_beta_lactams,0.40120000000000006,,,,9.559184675834974,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2019,hospital,J01M_quinolones,0.23130000000000003,,,,9.559184675834974,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2020,community,J01C_penicillins,9.8986,,,,10.933692445812497,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2020,community,J01D_other_beta_lactams,1.9171999999999998,,,,10.933692445812497,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2020,community,J01M_quinolones,1.7807,,,,10.933692445812497,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2020,hospital,J01C_penicillins,0.48019999999999996,,,,10.933692445812497,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2020,hospital,J01DH_carbapenems,0.0887,,,,10.933692445812497,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2020,hospital,J01D_other_beta_lactams,0.41140000000000004,,,,10.933692445812497,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2020,hospital,J01M_quinolones,0.1923,,,,10.933692445812497,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2021,community,J01C_penicillins,9.9168,,,,11.80938298158355,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2021,community,J01D_other_beta_lactams,1.9701,,,,11.80938298158355,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2021,community,J01M_quinolones,1.7204000000000002,,,,11.80938298158355,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2021,hospital,J01C_penicillins,0.46449999999999997,,,,11.80938298158355,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2021,hospital,J01DH_carbapenems,0.0991,,,,11.80938298158355,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2021,hospital,J01D_other_beta_lactams,0.4132,,,,11.80938298158355,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2021,hospital,J01M_quinolones,0.17320000000000002,,,,11.80938298158355,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2022,community,J01C_penicillins,11.780800000000001,,,,12.486869747899162,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2022,community,J01D_other_beta_lactams,2.3487000000000005,,,,12.486869747899162,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2022,community,J01M_quinolones,1.9865,,,,12.486869747899162,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2022,hospital,J01C_penicillins,0.4741,,,,12.486869747899162,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2022,hospital,J01DH_carbapenems,0.0996,,,,12.486869747899162,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2022,hospital,J01D_other_beta_lactams,0.4210999999999999,,,,12.486869747899162,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Spain,ESP,2022,hospital,J01M_quinolones,0.1759,,,,12.486869747899162,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2013,community,J01C_penicillins,3.0898,,,,0.2068680182043857,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2013,community,J01D_other_beta_lactams,1.0973000000000002,,,,0.2068680182043857,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2013,community,J01M_quinolones,0.8916999999999999,,,,0.2068680182043857,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2013,hospital,J01C_penicillins,0.4528000000000001,,,,0.2068680182043857,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2013,hospital,J01DH_carbapenems,0.030099999999999995,,,,0.2068680182043857,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2013,hospital,J01D_other_beta_lactams,0.5434,,,,0.2068680182043857,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2013,hospital,J01M_quinolones,0.19280000000000003,,,,0.2068680182043857,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2014,community,J01C_penicillins,3.1796,,,,0.3969167050161068,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2014,community,J01D_other_beta_lactams,1.1398,,,,0.3969167050161068,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2014,community,J01M_quinolones,0.9022,,,,0.3969167050161068,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2014,hospital,J01C_penicillins,0.44470000000000004,,,,0.3969167050161068,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2014,hospital,J01DH_carbapenems,0.0396,,,,0.3969167050161068,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2014,hospital,J01D_other_beta_lactams,0.5624,,,,0.3969167050161068,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2014,hospital,J01M_quinolones,0.1842,,,,0.3969167050161068,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2015,community,J01C_penicillins,3.2773,,,,0.4631886884446613,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2015,community,J01D_other_beta_lactams,1.2168,,,,0.4631886884446613,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2015,community,J01M_quinolones,0.9228999999999999,,,,0.4631886884446613,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2015,hospital,J01C_penicillins,0.4636,,,,0.4631886884446613,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2015,hospital,J01DH_carbapenems,0.0435,,,,0.4631886884446613,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2015,hospital,J01D_other_beta_lactams,0.5652,,,,0.4631886884446613,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2015,hospital,J01M_quinolones,0.15469999999999998,,,,0.4631886884446613,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2016,community,J01C_penicillins,3.3669,,,,0.5824996834240852,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2016,community,J01D_other_beta_lactams,1.1573,,,,0.5824996834240852,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2016,community,J01M_quinolones,0.848,,,,0.5824996834240852,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2016,hospital,J01C_penicillins,0.48969999999999997,,,,0.5824996834240852,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2016,hospital,J01DH_carbapenems,0.0551,,,,0.5824996834240852,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2016,hospital,J01D_other_beta_lactams,0.5481999999999999,,,,0.5824996834240852,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2016,hospital,J01M_quinolones,0.1414,,,,0.5824996834240852,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2017,community,J01C_penicillins,3.4675000000000002,,,,0.8617698091382304,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2017,community,J01D_other_beta_lactams,1.1832,,,,0.8617698091382304,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2017,community,J01M_quinolones,0.7858,,,,0.8617698091382304,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2017,hospital,J01C_penicillins,0.5141,,,,0.8617698091382304,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2017,hospital,J01DH_carbapenems,0.054900000000000004,,,,0.8617698091382304,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2017,hospital,J01D_other_beta_lactams,0.5488,,,,0.8617698091382304,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2017,hospital,J01M_quinolones,0.2012,,,,0.8617698091382304,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2018,community,J01C_penicillins,3.7282,,,,1.041212045638756,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2018,community,J01D_other_beta_lactams,1.181,,,,1.041212045638756,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2018,community,J01M_quinolones,0.7498,,,,1.041212045638756,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2018,hospital,J01C_penicillins,0.5489,,,,1.041212045638756,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2018,hospital,J01DH_carbapenems,0.0576,,,,1.041212045638756,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2018,hospital,J01D_other_beta_lactams,0.5055,,,,1.041212045638756,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2018,hospital,J01M_quinolones,0.11080000000000001,,,,1.041212045638756,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2019,community,J01C_penicillins,3.7468000000000004,,,,1.3374746450304258,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2019,community,J01D_other_beta_lactams,1.1851999999999998,,,,1.3374746450304258,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2019,community,J01M_quinolones,0.6486999999999999,,,,1.3374746450304258,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2019,hospital,J01C_penicillins,0.5407000000000001,,,,1.3374746450304258,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2019,hospital,J01DH_carbapenems,0.06620000000000001,,,,1.3374746450304258,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2019,hospital,J01D_other_beta_lactams,0.5081,,,,1.3374746450304258,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2019,hospital,J01M_quinolones,0.1255,,,,1.3374746450304258,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2020,community,J01C_penicillins,3.1762,,,,1.1016553975285615,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2020,community,J01D_other_beta_lactams,1.0165,,,,1.1016553975285615,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2020,community,J01M_quinolones,0.7193999999999999,,,,1.1016553975285615,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2020,hospital,J01C_penicillins,0.5804999999999999,,,,1.1016553975285615,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2020,hospital,J01DH_carbapenems,0.07780000000000001,,,,1.1016553975285615,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2020,hospital,J01D_other_beta_lactams,0.5177,,,,1.1016553975285615,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2020,hospital,J01M_quinolones,0.1632,,,,1.1016553975285615,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2021,community,J01C_penicillins,3.2113,,,,1.2745912995289552,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2021,community,J01D_other_beta_lactams,0.9292,,,,1.2745912995289552,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2021,community,J01M_quinolones,0.592,,,,1.2745912995289552,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2021,hospital,J01C_penicillins,0.5286000000000001,,,,1.2745912995289552,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2021,hospital,J01DH_carbapenems,0.0807,,,,1.2745912995289552,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2021,hospital,J01D_other_beta_lactams,0.4627,,,,1.2745912995289552,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2021,hospital,J01M_quinolones,0.11120000000000001,,,,1.2745912995289552,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2022,community,J01C_penicillins,4.2127,,,,1.3382809173307375,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2022,community,J01D_other_beta_lactams,1.1889,,,,1.3382809173307375,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2022,community,J01M_quinolones,0.6123999999999999,,,,1.3382809173307375,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2022,hospital,J01C_penicillins,0.6671999999999999,,,,1.3382809173307375,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2022,hospital,J01DH_carbapenems,0.087,,,,1.3382809173307375,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2022,hospital,J01D_other_beta_lactams,0.48240000000000005,,,,1.3382809173307375,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Estonia,EST,2022,hospital,J01M_quinolones,0.1062,,,,1.3382809173307375,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2013,community,J01C_penicillins,4.8217,,,,0.5085479333477603,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2013,community,J01D_other_beta_lactams,2.2775999999999996,,,,0.5085479333477603,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2013,community,J01M_quinolones,0.8371999999999999,,,,0.5085479333477603,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2013,hospital,J01C_penicillins,0.5443,,,,0.5085479333477603,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2013,hospital,J01DH_carbapenems,0.0634,,,,0.5085479333477603,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2013,hospital,J01D_other_beta_lactams,0.9115999999999997,,,,0.5085479333477603,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2013,hospital,J01M_quinolones,0.2937,,,,0.5085479333477603,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2014,community,J01C_penicillins,4.9542,,,,0.48782346888219835,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2014,community,J01D_other_beta_lactams,2.2494,,,,0.48782346888219835,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2014,community,J01M_quinolones,0.8163,,,,0.48782346888219835,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2014,hospital,J01C_penicillins,0.5394,,,,0.48782346888219835,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2014,hospital,J01DH_carbapenems,0.0582,,,,0.48782346888219835,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2014,hospital,J01D_other_beta_lactams,0.8938,,,,0.48782346888219835,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2014,hospital,J01M_quinolones,0.2925,,,,0.48782346888219835,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2015,community,J01C_penicillins,4.8644,,,,0.500961846745752,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2015,community,J01D_other_beta_lactams,2.1027,,,,0.500961846745752,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2015,community,J01M_quinolones,0.7323000000000001,,,,0.500961846745752,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2015,hospital,J01C_penicillins,0.5224,,,,0.500961846745752,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2015,hospital,J01DH_carbapenems,0.047900000000000005,,,,0.500961846745752,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2015,hospital,J01D_other_beta_lactams,0.8876999999999999,,,,0.500961846745752,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2015,hospital,J01M_quinolones,0.255,,,,0.500961846745752,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2016,community,J01C_penicillins,4.7611,,,,0.5126574732742518,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2016,community,J01D_other_beta_lactams,2.0511,,,,0.5126574732742518,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2016,community,J01M_quinolones,0.7434,,,,0.5126574732742518,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2016,hospital,J01C_penicillins,0.5402,,,,0.5126574732742518,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2016,hospital,J01DH_carbapenems,0.0674,,,,0.5126574732742518,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2016,hospital,J01D_other_beta_lactams,0.9629999999999999,,,,0.5126574732742518,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2016,hospital,J01M_quinolones,0.2503,,,,0.5126574732742518,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2017,community,J01C_penicillins,4.3961,,,,0.5093302082394302,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2017,community,J01D_other_beta_lactams,1.9401,,,,0.5093302082394302,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2017,community,J01M_quinolones,0.6699,,,,0.5093302082394302,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
Finland,FIN,2017,hospital,J01C_penicillins,0.5451,,,,0.5093302082394302,https://www.ecdc.europa.eu/en/publications-data/downloadable-tables-antimicrobial-consumption-annual-epidemiological-report-2022
