country,iso3,year,population,age65_pct,urban_pct,gdp_per_capita,health_expenditure_pct_gdp,source_url
Austria,AUT,2000,8011566,15.4406416730563,66.7690238969566,24487.2974685956,9.38934517,https://api.worldbank.org/v2/
Austria,AUT,2001,8042293,15.4633865658572,66.8408161285718,24430.495982841,9.45243549,https://api.worldbank.org/v2/
Austria,AUT,2002,8081957,15.4618807713017,66.8887457136458,26334.862215032,9.59139919,https://api.worldbank.org/v2/
Austria,AUT,2003,8121423,15.474203955826,66.9263574955092,32110.1159661425,9.69844246,https://api.worldbank.org/v2/
Austria,AUT,2004,8171966,15.733576999106,66.9558612872944,36614.2506533707,9.81532383,https://api.worldbank.org/v2/
Austria,AUT,2005,8227829,16.2126667286006,66.9797950654143,38157.37022862,9.71779728,https://api.worldbank.org/v2/
Austria,AUT,2006,8268641,16.6795154741016,67.0006968062814,40382.2078298575,9.64073944,https://api.worldbank.org/v2/
Austria,AUT,2007,8295487,17.0280423461531,67.0211044863084,46622.9622913635,9.60482597,https://api.worldbank.org/v2/
Austria,AUT,2008,8321496,17.2809727927874,67.0435560819078,51581.3982361071,9.83415222,https://api.worldbank.org/v2/
Austria,AUT,2009,8343323,17.531366290654,67.0705895694924,47857.4446635266,10.31152916,https://api.worldbank.org/v2/
Austria,AUT,2010,8363404,17.6592449706019,67.1047429254747,46611.1393420232,10.31620026,https://api.worldbank.org/v2/
Austria,AUT,2011,8391643,17.7360671109115,67.1484255415056,51116.8953522042,10.1370182,https://api.worldbank.org/v2/
Austria,AUT,2012,8429991,17.9497049255533,67.2085909812279,48250.4059142637,10.30198097,https://api.worldbank.org/v2/
Austria,AUT,2013,8479823,18.1994460470678,67.2981308784247,50305.3545774973,10.40574837,https://api.worldbank.org/v2/
Austria,AUT,2014,8546356,18.3880563664351,67.4154327591781,51314.9722616322,10.51159096,https://api.worldbank.org/v2/
Austria,AUT,2015,8642699,18.4613708048616,67.5576175537383,43915.228020857,10.51688385,https://api.worldbank.org/v2/
Austria,AUT,2016,8736668,18.4999156835518,67.7218061923556,45061.4993920192,10.51713753,https://api.worldbank.org/v2/
Austria,AUT,2017,8797566,18.6103296736393,67.9051196052802,47163.7425775142,10.57132816,https://api.worldbank.org/v2/
Austria,AUT,2018,8840521,18.7625828458159,68.1046787227623,51194.0749841299,10.5157156,https://api.worldbank.org/v2/
Austria,AUT,2019,8879920,18.9402993578561,68.3176044750522,49885.9947355204,10.62530422,https://api.worldbank.org/v2/
Austria,AUT,2020,8916864,19.169788839314,68.5410177924001,48716.4098900349,11.41292953,https://api.worldbank.org/v2/
Austria,AUT,2021,8955797,19.462852720957,68.773601700253,53648.6437976214,12.185215,https://api.worldbank.org/v2/
Austria,AUT,2022,9041851,19.7897509199721,68.998085127906,52336.7725223758,11.22519779,https://api.worldbank.org/v2/
Austria,AUT,2023,9131761,20.1640196753077,69.2265358276021,56579.504175468,11.15297318,https://api.worldbank.org/v2/
Austria,AUT,2024,9177982,20.6064031791903,69.4658181096788,58268.8787651601,11.8325634,https://api.worldbank.org/v2/
Belgium,BEL,2000,10251250,16.8052483305967,82.0152520403035,23098.8865077401,7.99917603,https://api.worldbank.org/v2/
Belgium,BEL,2001,10286570,16.899389905001,82.3356893921976,23015.0712632462,8.14988899,https://api.worldbank.org/v2/
Belgium,BEL,2002,10332785,16.9798372646478,82.6509663267055,25006.191397109,8.3182106,https://api.worldbank.org/v2/
Belgium,BEL,2003,10376133,17.0709725854981,82.9609538786731,30655.2092679024,9.18925285,https://api.worldbank.org/v2/
Belgium,BEL,2004,10421137,17.1755814921989,83.2655230829461,35429.4077933344,9.35496902,https://api.worldbank.org/v2/
Belgium,BEL,2005,10478617,17.2201996099681,83.5645449743707,36809.7013403619,9.25018311,https://api.worldbank.org/v2/
Belgium,BEL,2006,10547958,17.1587511616051,83.8578905877926,38705.1067959147,9.1325655,https://api.worldbank.org/v2/
Belgium,BEL,2007,10625700,17.0787754073517,84.1454309580577,44319.165448813,9.1392889,https://api.worldbank.org/v2/
Belgium,BEL,2008,10709973,17.0686641068395,84.427037120012,48303.397956286,9.60036659,https://api.worldbank.org/v2/
Belgium,BEL,2009,10796493,17.0993251555047,84.7025801085014,44923.3400135081,10.54393387,https://api.worldbank.org/v2/
Belgium,BEL,2010,10895586,17.1172634557158,84.9719309583717,44197.393671162,10.41325188,https://api.worldbank.org/v2/
Belgium,BEL,2011,11038264,17.2510605141588,85.2349607044689,47760.8298776546,10.41302204,https://api.worldbank.org/v2/
Belgium,BEL,2012,11106932,17.4894292316249,85.4915403816388,44874.1709182123,10.5865345,https://api.worldbank.org/v2/
Belgium,BEL,2013,11159407,17.7203816464754,85.7415410247275,46964.5946777056,10.63787556,https://api.worldbank.org/v2/
Belgium,BEL,2014,11209057,17.9621509816265,85.9848336685807,47995.7786961339,10.62032604,https://api.worldbank.org/v2/
Belgium,BEL,2015,11274196,18.1637094668899,86.2212893480444,40893.804537772,10.88387299,https://api.worldbank.org/v2/
Belgium,BEL,2016,11331422,18.356666180316,86.4507790979645,41854.5498296444,10.89833736,https://api.worldbank.org/v2/
Belgium,BEL,2017,11375158,18.584903433857,86.6731739531869,44035.3239358548,10.94042683,https://api.worldbank.org/v2/
Belgium,BEL,2018,11427054,18.8086209996758,86.8883449485575,47487.2100392561,10.9937973,https://api.worldbank.org/v2/
Belgium,BEL,2019,11488980,19.029838081816,87.0961631189222,46716.6227467964,10.85831451,https://api.worldbank.org/v2/
Belgium,BEL,2020,11538604,19.224020193227,87.2964994991269,45906.2875805246,11.46253014,https://api.worldbank.org/v2/
Belgium,BEL,2021,11586195,19.4520520478909,87.4305564090635,51658.238294958,11.28825092,https://api.worldbank.org/v2/
Belgium,BEL,2022,11680210,19.7671927585206,87.489200269855,50639.0264882739,10.73976326,https://api.worldbank.org/v2/
Belgium,BEL,2023,11779946,20.1452749547016,87.551492636772,55244.68145811,10.80371571,https://api.worldbank.org/v2/
Belgium,BEL,2024,11858610,20.5580809256443,87.6126557010527,56581.9375642531,,https://api.worldbank.org/v2/
Bulgaria,BGR,2000,8170172,16.5832606245132,68.2631454467773,1621.3452487867,5.82970953,https://api.worldbank.org/v2/
Bulgaria,BGR,2001,8009142,16.8018233571951,69.196711983564,1770.99748249575,6.85958815,https://api.worldbank.org/v2/
Bulgaria,BGR,2002,7837161,16.9942797215828,69.4859161376953,2093.08967660564,7.0809865,https://api.worldbank.org/v2/
Bulgaria,BGR,2003,7775327,17.1203407509562,69.7808456420898,2719.63335037372,7.19987392,https://api.worldbank.org/v2/
Bulgaria,BGR,2004,7716860,17.2259508118662,69.9193344116211,3389.86047992391,6.89090872,https://api.worldbank.org/v2/
Bulgaria,BGR,2005,7658972,17.3371204434747,70.0869598388672,3900.02501966492,6.89011478,https://api.worldbank.org/v2/
Bulgaria,BGR,2006,7601022,17.4502054502091,70.5075225830078,4523.37797301782,6.52544546,https://api.worldbank.org/v2/
Bulgaria,BGR,2007,7545338,17.5726463867662,70.6844177246094,5888.87094585161,6.15651751,https://api.worldbank.org/v2/
Bulgaria,BGR,2008,7492561,17.7279116045502,70.902099609375,7271.67443724077,6.28281593,https://api.worldbank.org/v2/
Bulgaria,BGR,2009,7444443,17.9095144284968,71.3017349243164,6988.63048446496,6.59577608,https://api.worldbank.org/v2/
Bulgaria,BGR,2010,7395599,18.1472285711578,71.5149307250977,6854.2987837778,7.09477949,https://api.worldbank.org/v2/
Bulgaria,BGR,2011,7348328,18.5190836074404,72.6101653885532,7849.98219737366,7.10250568,https://api.worldbank.org/v2/
Bulgaria,BGR,2012,7305888,18.9492680312808,72.7684860229492,7432.33753378983,7.53903675,https://api.worldbank.org/v2/
Bulgaria,BGR,2013,7160005,19.3546939511256,72.9632821572019,7796.37945241455,7.14167452,https://api.worldbank.org/v2/
Bulgaria,BGR,2014,7073572,19.7757387242757,73.0844879150391,8070.01289303544,7.68306208,https://api.worldbank.org/v2/
Bulgaria,BGR,2015,6984225,20.209781460636,73.1030578613281,7269.02586513711,7.39363575,https://api.worldbank.org/v2/
Bulgaria,BGR,2016,6894139,20.5760516337296,73.1750030517578,7822.89886431732,7.45975018,https://api.worldbank.org/v2/
Bulgaria,BGR,2017,6803468,20.8699557799437,73.3904571533203,8697.13373333715,7.49624491,https://api.worldbank.org/v2/
Bulgaria,BGR,2018,6710798,21.1708879702475,73.600212097168,9849.88769989118,7.34086275,https://api.worldbank.org/v2/
Bulgaria,BGR,2019,6616726,21.4794589439076,73.7162322998047,10354.2500414088,7.11813641,https://api.worldbank.org/v2/
Bulgaria,BGR,2020,6550696,21.6867892994918,73.3239898681641,10760.7616180234,8.44060898,https://api.worldbank.org/v2/
Bulgaria,BGR,2021,6507301,21.7032217425472,73.346765618041,12966.8085197381,8.58048916,https://api.worldbank.org/v2/
Bulgaria,BGR,2022,6465097,21.6972972212748,73.4799164005224,13999.9113358453,7.63849449,https://api.worldbank.org/v2/
Bulgaria,BGR,2023,6446596,21.8324383446666,73.7322671584613,15854.0192893772,7.91853094,https://api.worldbank.org/v2/
Bulgaria,BGR,2024,6441421,22.0303362606903,73.9499356882481,17596.9167621233,,https://api.worldbank.org/v2/
Cyprus,CYP,2000,947667,9.94469045808837,68.7726966799379,14388.3525390625,5.30800056,https://api.worldbank.org/v2/
Cyprus,CYP,2001,964127,10.0289692125622,68.8024068077544,14821.44921875,5.33940458,https://api.worldbank.org/v2/
Cyprus,CYP,2002,981440,10.0892566025432,68.7863589370716,16093.2158203125,5.61565971,https://api.worldbank.org/v2/
Cyprus,CYP,2003,999590,10.1426584899809,68.7120973207373,20252.24609375,5.63568783,https://api.worldbank.org/v2/
Cyprus,CYP,2004,1017875,10.2251208522064,68.5908141437316,23792.619140625,5.40558147,https://api.worldbank.org/v2/
Cyprus,CYP,2005,1036151,10.3365193217401,68.4340674211981,24959.26171875,5.43580961,https://api.worldbank.org/v2/
Cyprus,CYP,2006,1054418,10.4796674563598,68.2534151682801,26729.28125,5.46357489,https://api.worldbank.org/v2/
Cyprus,CYP,2007,1072714,10.6559207094905,68.0604154001212,31244.87890625,5.35744858,https://api.worldbank.org/v2/
Cyprus,CYP,2008,1091026,10.8584438599796,67.8666261318649,35541.88671875,6.01430845,https://api.worldbank.org/v2/
Cyprus,CYP,2009,1109371,11.0792962859134,67.6836053786548,32236.462890625,6.46531534,https://api.worldbank.org/v2/
Cyprus,CYP,2010,1127816,11.3182862637672,67.5229111556342,31105.02734375,6.50055742,https://api.worldbank.org/v2/
Cyprus,CYP,2011,1146493,11.5524959823113,67.3979892758544,32485.8046875,6.43139076,https://api.worldbank.org/v2/
Cyprus,CYP,2012,1165397,11.7783896817994,67.3010289148738,28991.9296875,6.53638792,https://api.worldbank.org/v2/
Cyprus,CYP,2013,1183895,12.0174508719101,67.2102333625375,27764.7265625,6.92774534,https://api.worldbank.org/v2/
Cyprus,CYP,2014,1201801,12.2610616321095,67.1230558819804,26993.095703125,6.93137264,https://api.worldbank.org/v2/
Cyprus,CYP,2015,1219502,12.499902624146,67.0402477918073,23088.4296875,6.79382181,https://api.worldbank.org/v2/
Cyprus,CYP,2016,1237112,12.7306530327678,66.9625604106231,24280.044921875,6.65254688,https://api.worldbank.org/v2/
Cyprus,CYP,2017,1254275,12.9503446411893,66.8907450570326,26247.46484375,6.62192535,https://api.worldbank.org/v2/
Cyprus,CYP,2018,1270737,13.1664879646662,66.8255530496405,29120.38671875,6.78446245,https://api.worldbank.org/v2/
Cyprus,CYP,2019,1286671,13.3825533556934,66.7677357070518,29227.16796875,6.99843168,https://api.worldbank.org/v2/
Cyprus,CYP,2020,1302247,13.6112758903357,66.7180443478713,28130.330078125,8.64796448,https://api.worldbank.org/v2/
Cyprus,CYP,2021,1317309,13.8514250837978,66.6718365394971,32937.8359375,8.87445068,https://api.worldbank.org/v2/
Cyprus,CYP,2022,1331370,14.0779422699926,66.6694829407584,33231.05078125,8.27201366,https://api.worldbank.org/v2/
Cyprus,CYP,2023,1344976,14.3232720596026,66.6739477522639,36623.70703125,8.11912918,https://api.worldbank.org/v2/
Cyprus,CYP,2024,1358282,14.616184268068,66.6824259192483,38674.3125,,https://api.worldbank.org/v2/
Czechia,CZE,2000,10255063,13.7609941540348,74.0038256456769,6062.92152842793,5.66916943,https://api.worldbank.org/v2/
Czechia,CZE,2001,10216605,13.8031991208702,73.9131752504002,6669.07494847497,5.83479309,https://api.worldbank.org/v2/
Czechia,CZE,2002,10196916,13.8299128431282,73.8360067578753,8101.26018588111,6.14656258,https://api.worldbank.org/v2/
Czechia,CZE,2003,10193998,13.8568269490459,73.7649150201353,9852.45677945801,6.50168419,https://api.worldbank.org/v2/
Czechia,CZE,2004,10197101,13.9214932549247,73.6991647167017,11782.5546676117,6.33308411,https://api.worldbank.org/v2/
Czechia,CZE,2005,10211216,14.0575832897421,73.6375545423198,13442.4916284309,6.33529043,https://api.worldbank.org/v2/
Czechia,CZE,2006,10238905,14.2526797649416,73.578883191735,15259.0788162004,6.16489983,https://api.worldbank.org/v2/
Czechia,CZE,2007,10298828,14.4823049345478,73.5219493596925,18452.6532812196,5.99029112,https://api.worldbank.org/v2/
Czechia,CZE,2008,10384603,14.7818728369816,73.4655517409377,22774.7045076205,6.33855247,https://api.worldbank.org/v2/
Czechia,CZE,2009,10443936,15.1357868347276,73.4084890302159,19817.4215836554,7.2650013,https://api.worldbank.org/v2/
Czechia,CZE,2010,10474410,15.4590024087743,73.3495599222723,20160.4355077059,7.47836781,https://api.worldbank.org/v2/
Czechia,CZE,2011,10496088,15.8988256979579,73.2878338394746,22049.1080788682,7.47281456,https://api.worldbank.org/v2/
Czechia,CZE,2012,10510785,16.5000497271668,73.2249239592898,20014.0354015165,7.53974962,https://api.worldbank.org/v2/
Czechia,CZE,2013,10514272,17.0821590856387,73.1622186934979,20260.4954999375,7.44831276,https://api.worldbank.org/v2/
Czechia,CZE,2014,10525347,17.6054939584589,73.0995921041469,20038.4163180257,7.53919601,https://api.worldbank.org/v2/
Czechia,CZE,2015,10546059,18.0968797652582,73.0370442874355,17931.5987670768,7.29346752,https://api.worldbank.org/v2/
Czechia,CZE,2016,10566332,18.5951592241056,72.9745753395623,18753.9686718096,7.32258606,https://api.worldbank.org/v2/
Czechia,CZE,2017,10594438,19.085882000882,72.9121853567256,20913.197632212,7.24190664,https://api.worldbank.org/v2/
Czechia,CZE,2018,10629928,19.5315793430182,72.8498744351241,23705.9329811299,7.37173605,https://api.worldbank.org/v2/
Czechia,CZE,2019,10671870,19.9485877378936,72.7876426709563,24062.7190013343,7.48754358,https://api.worldbank.org/v2/
Czechia,CZE,2020,10697858,20.2939736426932,72.7254901604208,23472.8915454417,8.96995831,https://api.worldbank.org/v2/
Czechia,CZE,2021,10505772,20.5371541683077,72.6810594374316,27696.4619527544,9.15420723,https://api.worldbank.org/v2/
Czechia,CZE,2022,10672118,20.5183106530339,72.6967638379524,28282.2236715857,8.47063065,https://api.worldbank.org/v2/
Czechia,CZE,2023,10864042,20.5459005583495,72.7352388396817,31761.5944102491,8.42677402,https://api.worldbank.org/v2/
Czechia,CZE,2024,10905028,20.8453836809891,72.7947984592185,31827.7552539413,8.50710297,https://api.worldbank.org/v2/
Germany,DEU,2000,82211508,16.4607313825805,80.0942160905637,23925.8559901991,9.75930405,https://api.worldbank.org/v2/
Germany,DEU,2001,82349925,16.8557051631062,80.1070808273695,23878.3641471651,9.78105545,https://api.worldbank.org/v2/
Germany,DEU,2002,82488495,17.2650364693375,80.1213973750556,25486.5942008748,10.028965,https://api.worldbank.org/v2/
Germany,DEU,2003,82534176,17.7182569255381,80.1373116303862,30711.1022511331,10.22255325,https://api.worldbank.org/v2/
Germany,DEU,2004,82516260,18.2658061525647,80.1549694901257,34566.7359143735,9.97466278,https://api.worldbank.org/v2/
Germany,DEU,2005,82469422,18.8586850514415,80.1745168510383,35084.4363546269,10.1068058,https://api.worldbank.org/v2/
Germany,DEU,2006,82376451,19.4956220823608,80.1960996098884,36980.3349948954,9.96236897,https://api.worldbank.org/v2/
Germany,DEU,2007,82266372,19.9911941840778,80.2198636634402,42350.9217211489,9.83482933,https://api.worldbank.org/v2/
Germany,DEU,2008,82110097,20.2873147195182,80.2459549084581,46379.1647953479,10.03185749,https://api.worldbank.org/v2/
Germany,DEU,2009,81902307,20.5215956309191,80.2745192417062,42471.8868625226,10.97003078,https://api.worldbank.org/v2/
Germany,DEU,2010,81776930,20.5654453486144,80.305702559949,42396.9665976293,10.8311739,https://api.worldbank.org/v2/
Germany,DEU,2011,80274983,20.5214981321516,80.3405762928198,47630.9761883572,10.52106953,https://api.worldbank.org/v2/
Germany,DEU,2012,80425823,20.6376494265399,80.393447520218,44718.0159214069,10.59356213,https://api.worldbank.org/v2/
Germany,DEU,2013,80645605,20.8129761139965,80.4732318400362,47206.8353514242,10.7432127,https://api.worldbank.org/v2/
Germany,DEU,2014,80982500,20.9586686898656,80.57574023743,48959.5991203133,10.76819706,https://api.worldbank.org/v2/
Germany,DEU,2015,81686611,21.0533536816501,80.6974371632814,41929.7549110722,10.92317677,https://api.worldbank.org/v2/
Germany,DEU,2016,82348669,21.134996177657,80.8347870684725,42948.9381932694,10.97133732,https://api.worldbank.org/v2/
Germany,DEU,2017,82657002,21.2936405100178,80.9842544038853,45553.9341495339,11.05091095,https://api.worldbank.org/v2/
Germany,DEU,2018,82905782,21.4497613850113,81.1423036204018,48916.1686612154,11.18380833,https://api.worldbank.org/v2/
Germany,DEU,2019,83092962,21.6283933065816,81.3053991689039,47656.199739747,11.42805386,https://api.worldbank.org/v2/
Germany,DEU,2020,83160871,21.8447281174981,81.4700055002738,47394.8734504469,12.46780777,https://api.worldbank.org/v2/
Germany,DEU,2021,83196078,22.1345373657439,81.6325870653934,52349.2459994422,12.72403336,https://api.worldbank.org/v2/
Germany,DEU,2022,83177813,22.4589063795192,81.7867852780995,50506.5179638543,12.44708347,https://api.worldbank.org/v2/
Germany,DEU,2023,83287273,22.7900439454493,81.9034366692129,54776.7668235491,11.74428654,https://api.worldbank.org/v2/
Germany,DEU,2024,83516593,23.1955871731941,82.0211432579125,56103.7323182554,12.26655293,https://api.worldbank.org/v2/
Denmark,DNK,2000,5339616,14.8179045532594,85.0999984741211,30722.0251837567,8.11006165,https://api.worldbank.org/v2/
Denmark,DNK,2001,5358783,14.8038992854408,85.188307882087,30768.4775471112,8.44370651,https://api.worldbank.org/v2/
Denmark,DNK,2002,5375931,14.817030784647,85.3000030517578,33257.1622586509,8.69506168,https://api.worldbank.org/v2/
Denmark,DNK,2003,5390574,14.8698837174681,85.4199981689453,40519.0974905924,8.89037418,https://api.worldbank.org/v2/
Denmark,DNK,2004,5404523,14.9629722691678,85.7130276911593,46625.050098011,8.98551464,https://api.worldbank.org/v2/
Denmark,DNK,2005,5419432,15.0928272794378,86.0059706832865,48925.8076698784,9.06716251,https://api.worldbank.org/v2/
Denmark,DNK,2006,5437272,15.2481599729283,86.2501288149818,52119.1787984282,9.15257931,https://api.worldbank.org/v2/
Denmark,DNK,2007,5461438,15.4557349146506,86.4251464366349,58631.6566433635,9.30215549,https://api.worldbank.org/v2/
Denmark,DNK,2008,5493621,15.735788408074,86.583137512207,64616.6657583663,9.46797943,https://api.worldbank.org/v2/
Denmark,DNK,2009,5523095,16.1019309009513,86.7617653139929,58412.7472358513,10.62873173,https://api.worldbank.org/v2/
Denmark,DNK,2010,5547683,16.5574489274022,86.8652420043945,58104.5445594981,10.59621811,https://api.worldbank.org/v2/
Denmark,DNK,2011,5570572,17.0763558660448,87.1567653955846,61809.737898222,10.39758492,https://api.worldbank.org/v2/
Denmark,DNK,2012,5591572,17.6035443304634,87.2336196899414,58443.7747103968,10.53344631,https://api.worldbank.org/v2/
Denmark,DNK,2013,5614932,18.0533476868912,87.5436524760432,61377.5940590412,10.29778957,https://api.worldbank.org/v2/
Denmark,DNK,2014,5643475,18.4155552098464,87.6823985731907,62520.4509747011,10.31388664,https://api.worldbank.org/v2/
Denmark,DNK,2015,5683483,18.7039395633233,87.7254056577329,53094.0133607574,10.3754549,https://api.worldbank.org/v2/
Denmark,DNK,2016,5728010,18.9425702764271,87.6999969482422,54500.9260410217,10.28229332,https://api.worldbank.org/v2/
Denmark,DNK,2017,5764980,19.1822684091773,88.0161943799509,57521.5514992225,10.1137991,https://api.worldbank.org/v2/
Denmark,DNK,2018,5793636,19.4403886413888,88.1059762310689,61324.7665045565,10.14163208,https://api.worldbank.org/v2/
Denmark,DNK,2019,5814422,19.7143802297606,88.2096490810669,59404.2663247723,10.18468761,https://api.worldbank.org/v2/
Denmark,DNK,2020,5831404,20.0008145375227,88.2394485473632,60985.4885601514,10.69237614,https://api.worldbank.org/v2/
Denmark,DNK,2021,5856733,20.2481262517018,88.2616449318149,69340.7334922138,10.65575886,https://api.worldbank.org/v2/
Denmark,DNK,2022,5903037,20.4007400764725,88.3880239837703,67781.0940939514,9.47411346,https://api.worldbank.org/v2/
Denmark,DNK,2023,5946952,20.6001829312424,88.552638542867,68043.5466971243,9.5572958,https://api.worldbank.org/v2/
Denmark,DNK,2024,5976992,20.8660704666167,88.6960552688405,71026.4832271897,9.38812923,https://api.worldbank.org/v2/
Spain,ESP,2000,40567864,16.547877414587,76.1650552349602,14743.2671031455,6.80217838,https://api.worldbank.org/v2/
Spain,ESP,2001,40850412,16.8103108793461,76.3156889510385,15368.2337984435,6.76929569,https://api.worldbank.org/v2/
Spain,ESP,2002,41431558,16.9184155055798,76.4934217249538,17111.0685058941,6.79878616,https://api.worldbank.org/v2/
Spain,ESP,2003,42187645,16.8143513811509,76.709335590859,21522.0170990262,7.59223175,https://api.worldbank.org/v2/
Spain,ESP,2004,42921895,16.6200037719819,76.9549627547133,24925.0267844576,7.68447876,https://api.worldbank.org/v2/
Spain,ESP,2005,43653155,16.5458746280758,77.2206801920294,26450.9530130382,7.77807474,https://api.worldbank.org/v2/
Spain,ESP,2006,44397319,16.5359190105435,77.4968648783202,28421.686527407,7.87072468,https://api.worldbank.org/v2/
Spain,ESP,2007,45226803,16.4323340980449,77.7738937890987,32652.015594702,7.96241188,https://api.worldbank.org/v2/
Spain,ESP,2008,45954106,16.4438826004183,78.0421438998777,35603.248328071,8.4290638,https://api.worldbank.org/v2/
Spain,ESP,2009,46362946,16.624463548763,78.2919921861701,32279.8208476151,9.1530304,https://api.worldbank.org/v2/
Spain,ESP,2010,46576897,16.8924601879808,78.5138156234888,30658.7422282912,9.16992569,https://api.worldbank.org/v2/
Spain,ESP,2011,46742697,17.1687054838507,78.695397956495,31824.6219134777,9.21749687,https://api.worldbank.org/v2/
Spain,ESP,2012,46773055,17.4565170843771,78.8455680301618,28456.4438151477,9.2189045,https://api.worldbank.org/v2/
Spain,ESP,2013,46604197,17.850818523935,78.9858086902112,29228.846559842,9.13714981,https://api.worldbank.org/v2/
Spain,ESP,2014,46460733,18.2556448430349,79.1196713833488,29707.765509467,9.1512289,https://api.worldbank.org/v2/
Spain,ESP,2015,46422303,18.5417546078088,79.2454892743023,25982.4416197775,9.17553329,https://api.worldbank.org/v2/
Spain,ESP,2016,46458139,18.7673388766097,79.3615955277997,26755.6061149398,8.88084984,https://api.worldbank.org/v2/
Spain,ESP,2017,46571232,18.9928200430073,79.4663233085683,28381.3425596906,9.0217495,https://api.worldbank.org/v2/
Spain,ESP,2018,46782011,19.2023408408683,79.5580057813361,30602.4212881113,9.07122517,https://api.worldbank.org/v2/
Spain,ESP,2019,47118501,19.3818276285973,79.6349761108307,29786.5245689007,9.21539497,https://api.worldbank.org/v2/
Spain,ESP,2020,47359424,19.5596160856506,79.6955674617799,27233.9426461608,10.79479218,https://api.worldbank.org/v2/
Spain,ESP,2021,47443821,19.8133822943511,79.7846242983598,30799.4775937775,10.34419918,https://api.worldbank.org/v2/
Spain,ESP,2022,47786102,20.1879992491906,79.9548794567814,30319.4987196616,9.6799593,https://api.worldbank.org/v2/
Spain,ESP,2023,48352528,20.6537075238774,80.128491001856,33493.2225409111,9.2206583,https://api.worldbank.org/v2/
Spain,ESP,2024,48848840,21.1454438932121,80.315199821207,35326.7683069278,,https://api.worldbank.org/v2/
Estonia,EST,2000,1396985,14.9933750752507,67.385529072627,4070.60902410208,5.17029095,https://api.worldbank.org/v2/
Estonia,EST,2001,1388115,15.2882046634728,67.3926456349791,4502.66614992392,4.78399181,https://api.worldbank.org/v2/
Estonia,EST,2002,1379350,15.647710838133,67.4090870965661,5343.18310760735,4.70192671,https://api.worldbank.org/v2/
Estonia,EST,2003,1370720,16.0261881314513,67.4341760348669,7205.40703313243,5.13748884,https://api.worldbank.org/v2/
Estonia,EST,2004,1362550,16.3887820729212,67.467351453949,8916.0728274602,5.33641052,https://api.worldbank.org/v2/
Estonia,EST,2005,1354775,16.7234688774936,67.5080523578799,10414.6381183565,5.29434633,https://api.worldbank.org/v2/
Estonia,EST,2006,1346810,17.0809882539691,67.5557177507269,12641.4800976473,4.97308683,https://api.worldbank.org/v2/
Estonia,EST,2007,1340680,17.3721726152183,67.6097866365576,16745.4308011148,5.18429422,https://api.worldbank.org/v2/
Estonia,EST,2008,1337090,17.4424900940412,67.6696980194394,18205.9064113446,5.95694113,https://api.worldbank.org/v2/
Estonia,EST,2009,1334515,17.4326363206181,67.7348909034398,14712.4494217916,6.84443808,https://api.worldbank.org/v2/
Estonia,EST,2010,1331475,17.4402915321171,67.8048042926262,14663.7041018705,6.59404182,https://api.worldbank.org/v2/
Estonia,EST,2011,1327439,17.571641400301,67.8775556334506,17555.5455239426,6.05471659,https://api.worldbank.org/v2/
Estonia,EST,2012,1322696,17.8628188378184,67.9629593320316,17568.2137969714,6.03782082,https://api.worldbank.org/v2/
Estonia,EST,2013,1317997,18.1984559754977,68.0923458296768,19310.3874900757,6.19788504,https://api.worldbank.org/v2/
Estonia,EST,2014,1314545,18.5609288129198,68.2668382808032,20581.7898991695,6.26286125,https://api.worldbank.org/v2/
Estonia,EST,2015,1315407,18.88875196261,68.4796609690553,17722.1557669523,6.52138662,https://api.worldbank.org/v2/
Estonia,EST,2016,1315790,19.186016024635,68.724038178078,18666.3736521706,6.56918621,https://api.worldbank.org/v2/
Estonia,EST,2017,1317384,19.4674154002753,68.9931941915158,20851.5223496861,6.46636105,https://api.worldbank.org/v2/
Estonia,EST,2018,1321977,19.6754905294355,69.2803532930133,23618.1361254581,6.56314421,https://api.worldbank.org/v2/
Estonia,EST,2019,1326898,19.8965346883511,69.5787397662154,24021.2501413306,6.64763546,https://api.worldbank.org/v2/
Estonia,EST,2020,1329522,20.2000948355964,69.8815778947665,23933.9939421065,7.47179365,https://api.worldbank.org/v2/
Estonia,EST,2021,1330932,20.4337977975588,70.1777274135822,27951.1659277744,7.47591066,https://api.worldbank.org/v2/
Estonia,EST,2022,1348840,20.6300461857585,70.4892333736738,28340.3826549406,6.93641424,https://api.worldbank.org/v2/
Estonia,EST,2023,1370286,20.9140825455897,70.6770085523126,30264.0064885057,7.47082138,https://api.worldbank.org/v2/
Estonia,EST,2024,1372341,21.2973321004949,70.6981161541961,31428.3547816104,7.83648062,https://api.worldbank.org/v2/
Finland,FIN,2000,5176209,14.9164594925449,67.1227685349539,24335.9225082659,7.09544373,https://api.worldbank.org/v2/
Finland,FIN,2001,5188008,15.0767515855428,67.4982392821958,24965.202996776,7.25165653,https://api.worldbank.org/v2/
Finland,FIN,2002,5200598,15.2453992330805,67.7951641569199,26989.389260959,7.63005877,https://api.worldbank.org/v2/
Finland,FIN,2003,5213014,15.4567323140138,68.0425549126858,32920.0857192568,7.93988276,https://api.worldbank.org/v2/
Finland,FIN,2004,5228172,15.722183075154,68.2766596767133,37768.1334202029,8.05999184,https://api.worldbank.org/v2/
Finland,FIN,2005,5246096,15.9351969717591,68.5140529517604,39049.8703780223,8.28901291,https://api.worldbank.org/v2/
