region,country,iso3,year,pathogen,specimen,antibiotic,resistant,tested,ast_standard,ast_version,test_method,source_url
EU_EEA,Italy,ITA,2013,Escherichia coli,Blood/invasive,Fluoroquinolones,1658,3928,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2014,Escherichia coli,Blood/invasive,Fluoroquinolones,1602,3647,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2015,Escherichia coli,Blood/invasive,Fluoroquinolones,2481,5590,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2016,Escherichia coli,Blood/invasive,Fluoroquinolones,2574,5950,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2017,Escherichia coli,Blood/invasive,Fluoroquinolones,3121,6945,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2018,Escherichia coli,Blood/invasive,Fluoroquinolones,6684,16043,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2019,Escherichia coli,Blood/invasive,Fluoroquinolones,7483,18417,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2020,Escherichia coli,Blood/invasive,Fluoroquinolones,7082,18840,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2021,Escherichia coli,Blood/invasive,Fluoroquinolones,7220,21642,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2022,Escherichia coli,Blood/invasive,Fluoroquinolones,8008,25320,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2023,Escherichia coli,Blood/invasive,Fluoroquinolones,9558,27993,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2002,Escherichia coli,Blood/invasive,Third-generation cephalosporins,18,614,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2003,Escherichia coli,Blood/invasive,Third-generation cephalosporins,57,923,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2004,Escherichia coli,Blood/invasive,Third-generation cephalosporins,34,638,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2005,Escherichia coli,Blood/invasive,Third-generation cephalosporins,101,1191,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2006,Escherichia coli,Blood/invasive,Third-generation cephalosporins,67,910,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2007,Escherichia coli,Blood/invasive,Third-generation cephalosporins,108,943,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2008,Escherichia coli,Blood/invasive,Third-generation cephalosporins,122,767,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2009,Escherichia coli,Blood/invasive,Third-generation cephalosporins,117,687,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2010,Escherichia coli,Blood/invasive,Third-generation cephalosporins,509,2419,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2011,Escherichia coli,Blood/invasive,Third-generation cephalosporins,371,1870,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2012,Escherichia coli,Blood/invasive,Third-generation cephalosporins,788,2997,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2013,Escherichia coli,Blood/invasive,Third-generation cephalosporins,1045,3990,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2014,Escherichia coli,Blood/invasive,Third-generation cephalosporins,1059,3694,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2015,Escherichia coli,Blood/invasive,Third-generation cephalosporins,1682,5592,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2016,Escherichia coli,Blood/invasive,Third-generation cephalosporins,1768,5938,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2017,Escherichia coli,Blood/invasive,Third-generation cephalosporins,2087,7077,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2018,Escherichia coli,Blood/invasive,Third-generation cephalosporins,4664,16253,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2019,Escherichia coli,Blood/invasive,Third-generation cephalosporins,5682,18409,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2020,Escherichia coli,Blood/invasive,Third-generation cephalosporins,4952,18750,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2021,Escherichia coli,Blood/invasive,Third-generation cephalosporins,5338,21897,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2022,Escherichia coli,Blood/invasive,Third-generation cephalosporins,6220,25656,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Italy,ITA,2023,Escherichia coli,Blood/invasive,Third-generation cephalosporins,7618,28557,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Liechtenstein,LIE,2022,Escherichia coli,Blood/invasive,Aminoglycosides,0,13,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Liechtenstein,LIE,2023,Escherichia coli,Blood/invasive,Aminoglycosides,0,8,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Liechtenstein,LIE,2022,Escherichia coli,Blood/invasive,Aminopenicillins,3,13,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Liechtenstein,LIE,2023,Escherichia coli,Blood/invasive,Aminopenicillins,3,8,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Liechtenstein,LIE,2022,Escherichia coli,Blood/invasive,Carbapenems,0,13,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Liechtenstein,LIE,2023,Escherichia coli,Blood/invasive,Carbapenems,0,8,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Liechtenstein,LIE,2022,Escherichia coli,Blood/invasive,Fluoroquinolones,2,13,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Liechtenstein,LIE,2023,Escherichia coli,Blood/invasive,Fluoroquinolones,2,8,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Liechtenstein,LIE,2022,Escherichia coli,Blood/invasive,Third-generation cephalosporins,1,13,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Liechtenstein,LIE,2023,Escherichia coli,Blood/invasive,Third-generation cephalosporins,0,8,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2006,Escherichia coli,Blood/invasive,Aminoglycosides,25,171,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2007,Escherichia coli,Blood/invasive,Aminoglycosides,29,235,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2008,Escherichia coli,Blood/invasive,Aminoglycosides,37,302,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2009,Escherichia coli,Blood/invasive,Aminoglycosides,45,297,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2010,Escherichia coli,Blood/invasive,Aminoglycosides,47,331,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2011,Escherichia coli,Blood/invasive,Aminoglycosides,37,382,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2012,Escherichia coli,Blood/invasive,Aminoglycosides,44,460,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2013,Escherichia coli,Blood/invasive,Aminoglycosides,46,429,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2014,Escherichia coli,Blood/invasive,Aminoglycosides,62,584,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2015,Escherichia coli,Blood/invasive,Aminoglycosides,59,583,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2016,Escherichia coli,Blood/invasive,Aminoglycosides,63,791,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2017,Escherichia coli,Blood/invasive,Aminoglycosides,70,848,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2018,Escherichia coli,Blood/invasive,Aminoglycosides,87,1103,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2019,Escherichia coli,Blood/invasive,Aminoglycosides,86,1129,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2020,Escherichia coli,Blood/invasive,Aminoglycosides,117,1141,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2021,Escherichia coli,Blood/invasive,Aminoglycosides,95,1141,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2022,Escherichia coli,Blood/invasive,Aminoglycosides,109,1308,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2023,Escherichia coli,Blood/invasive,Aminoglycosides,167,1473,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2006,Escherichia coli,Blood/invasive,Aminopenicillins,92,167,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2007,Escherichia coli,Blood/invasive,Aminopenicillins,117,234,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2008,Escherichia coli,Blood/invasive,Aminopenicillins,123,228,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2009,Escherichia coli,Blood/invasive,Aminopenicillins,170,291,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2010,Escherichia coli,Blood/invasive,Aminopenicillins,184,329,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2011,Escherichia coli,Blood/invasive,Aminopenicillins,183,383,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2012,Escherichia coli,Blood/invasive,Aminopenicillins,242,461,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2013,Escherichia coli,Blood/invasive,Aminopenicillins,235,434,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2014,Escherichia coli,Blood/invasive,Aminopenicillins,341,590,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2015,Escherichia coli,Blood/invasive,Aminopenicillins,347,582,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2016,Escherichia coli,Blood/invasive,Aminopenicillins,470,794,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2017,Escherichia coli,Blood/invasive,Aminopenicillins,488,845,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2018,Escherichia coli,Blood/invasive,Aminopenicillins,652,1106,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2019,Escherichia coli,Blood/invasive,Aminopenicillins,667,1129,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2020,Escherichia coli,Blood/invasive,Aminopenicillins,648,1138,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2021,Escherichia coli,Blood/invasive,Aminopenicillins,655,1147,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2022,Escherichia coli,Blood/invasive,Aminopenicillins,767,1303,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2023,Escherichia coli,Blood/invasive,Aminopenicillins,906,1477,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2006,Escherichia coli,Blood/invasive,Carbapenems,0,160,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2007,Escherichia coli,Blood/invasive,Carbapenems,0,218,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2008,Escherichia coli,Blood/invasive,Carbapenems,0,284,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2009,Escherichia coli,Blood/invasive,Carbapenems,0,287,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2010,Escherichia coli,Blood/invasive,Carbapenems,0,238,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2011,Escherichia coli,Blood/invasive,Carbapenems,0,1,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2012,Escherichia coli,Blood/invasive,Carbapenems,0,450,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2013,Escherichia coli,Blood/invasive,Carbapenems,0,433,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2014,Escherichia coli,Blood/invasive,Carbapenems,0,593,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2015,Escherichia coli,Blood/invasive,Carbapenems,0,579,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2016,Escherichia coli,Blood/invasive,Carbapenems,0,793,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2017,Escherichia coli,Blood/invasive,Carbapenems,0,849,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2018,Escherichia coli,Blood/invasive,Carbapenems,0,1100,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2019,Escherichia coli,Blood/invasive,Carbapenems,2,1122,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2020,Escherichia coli,Blood/invasive,Carbapenems,0,1142,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2021,Escherichia coli,Blood/invasive,Carbapenems,3,1149,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2022,Escherichia coli,Blood/invasive,Carbapenems,3,1309,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2023,Escherichia coli,Blood/invasive,Carbapenems,1,1478,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2006,Escherichia coli,Blood/invasive,Fluoroquinolones,21,171,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2007,Escherichia coli,Blood/invasive,Fluoroquinolones,22,232,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2008,Escherichia coli,Blood/invasive,Fluoroquinolones,42,304,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2009,Escherichia coli,Blood/invasive,Fluoroquinolones,43,295,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2010,Escherichia coli,Blood/invasive,Fluoroquinolones,45,333,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2011,Escherichia coli,Blood/invasive,Fluoroquinolones,49,381,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2012,Escherichia coli,Blood/invasive,Fluoroquinolones,67,456,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2013,Escherichia coli,Blood/invasive,Fluoroquinolones,69,433,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2014,Escherichia coli,Blood/invasive,Fluoroquinolones,76,592,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2015,Escherichia coli,Blood/invasive,Fluoroquinolones,120,583,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2016,Escherichia coli,Blood/invasive,Fluoroquinolones,156,790,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2017,Escherichia coli,Blood/invasive,Fluoroquinolones,214,849,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2018,Escherichia coli,Blood/invasive,Fluoroquinolones,217,1104,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2019,Escherichia coli,Blood/invasive,Fluoroquinolones,203,1129,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2020,Escherichia coli,Blood/invasive,Fluoroquinolones,213,1136,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2021,Escherichia coli,Blood/invasive,Fluoroquinolones,201,1139,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2022,Escherichia coli,Blood/invasive,Fluoroquinolones,246,1293,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2023,Escherichia coli,Blood/invasive,Fluoroquinolones,299,1455,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2006,Escherichia coli,Blood/invasive,Third-generation cephalosporins,8,171,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2007,Escherichia coli,Blood/invasive,Third-generation cephalosporins,16,235,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2008,Escherichia coli,Blood/invasive,Third-generation cephalosporins,17,304,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Lithuania,LTU,2009,Escherichia coli,Blood/invasive,Third-generation cephalosporins,23,293,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
