country,iso3,antibiotic,antibiotic_family,OriginYear,LatestObservedResistancePct,tested,Horizon,ForecastTargetYear,SelectedMLModel,ModelForecastPct,PersistenceForecastPct,RecommendedMethod,RecommendedForecastPct,Lower80Pct,Upper80Pct,Lower95Pct,Upper95Pct
Portugal,PRT,Fluoroquinolones,J01M_quinolones,2023,24.33192686357244,6399,1,2024,Ridge,22.782897770058923,24.33192686357244,Persistence,24.33192686357244,22.022749499568043,26.64110422757684,19.47014399462717,29.193709732517714
Portugal,PRT,Third-generation cephalosporins,J01D_other_beta_lactams,2023,17.195064813368734,6403,1,2024,Ridge,15.710275934847957,17.195064813368734,Persistence,17.195064813368734,14.885887449364336,19.504242177373133,12.333281944423462,22.056847682314007
Romania,ROU,Aminoglycosides,J01G_aminoglycosides,2023,12.716763005780347,865,1,2024,Ridge,12.612464777861321,12.716763005780347,Persistence,12.716763005780347,10.407585641775949,15.025940369784745,7.854980136835075,17.57854587472562
Romania,ROU,Aminopenicillins,J01C_penicillins,2023,61.71052631578947,760,1,2024,Ridge,61.628755242925024,61.71052631578947,Persistence,61.71052631578947,59.401348951785074,64.01970367979386,56.8487434468442,66.57230918473475
Romania,ROU,Carbapenems,J01DH_carbapenems,2023,1.8274111675126905,985,1,2024,Ridge,1.818192586965747,1.8274111675126905,Persistence,1.8274111675126905,0.0,4.136588531517088,0.0,6.6891940364579625
Romania,ROU,Fluoroquinolones,J01M_quinolones,2023,25.40816326530612,980,1,2024,Ridge,25.139555525068733,25.40816326530612,Persistence,25.40816326530612,23.09898590130172,27.717340629310517,20.546380396360846,30.26994613425139
Romania,ROU,Third-generation cephalosporins,J01D_other_beta_lactams,2023,19.09090909090909,990,1,2024,Ridge,19.258204711625556,19.09090909090909,Persistence,19.09090909090909,16.78173172690469,21.400086454913488,14.229126221963817,23.952691959854363
Slovakia,SVK,Aminoglycosides,J01G_aminoglycosides,2023,13.81294964028777,695,1,2024,Ridge,13.991205674185823,13.81294964028777,Persistence,13.81294964028777,11.503772276283371,16.122127004292167,8.951166771342496,18.674732509233042
Slovakia,SVK,Aminopenicillins,J01C_penicillins,2023,58.47953216374269,684,1,2024,Ridge,56.60009905998247,58.47953216374269,Persistence,58.47953216374269,56.17035479973829,60.78870952774709,53.61774929479742,63.34131503268796
Slovakia,SVK,Carbapenems,J01DH_carbapenems,2023,0.1436781609195402,696,1,2024,Ridge,0.2851498296087662,0.1436781609195402,Persistence,0.1436781609195402,0.0,2.452855524923938,0.0,5.005461029864812
Slovakia,SVK,Fluoroquinolones,J01M_quinolones,2023,31.16883116883117,693,1,2024,Ridge,30.81418967642099,31.16883116883117,Persistence,31.16883116883117,28.85965380482677,33.47800853283557,26.307048299885896,36.03061403777644
Slovakia,SVK,Third-generation cephalosporins,J01D_other_beta_lactams,2023,21.55172413793104,696,1,2024,Ridge,22.403117880956138,21.55172413793104,Persistence,21.55172413793104,19.24254677392664,23.860901501935437,16.689941268985766,26.413507006876312
Slovenia,SVN,Aminoglycosides,J01G_aminoglycosides,2023,6.955460646735815,1639,1,2024,Ridge,6.778724727090355,6.955460646735815,Persistence,6.955460646735815,4.646283282731417,9.264638010740212,2.0936777777905426,11.817243515681087
Slovenia,SVN,Aminopenicillins,J01C_penicillins,2023,48.99328859060402,1639,1,2024,Ridge,48.684904312037546,48.99328859060402,Persistence,48.99328859060402,46.68411122659962,51.302465954608415,44.13150572165875,53.855071459549286
Slovenia,SVN,Carbapenems,J01DH_carbapenems,2023,0.061012812690665,1639,1,2024,Ridge,0.0,0.061012812690665,Persistence,0.061012812690665,0.0,2.3701901766950626,0.0,4.922795681635937
Slovenia,SVN,Fluoroquinolones,J01M_quinolones,2023,15.924344112263576,1639,1,2024,Ridge,16.020549119776764,15.924344112263576,Persistence,15.924344112263576,13.615166748259178,18.233521476267974,11.062561243318303,20.78612698120885
Slovenia,SVN,Third-generation cephalosporins,J01D_other_beta_lactams,2023,8.663819402074436,1639,1,2024,Ridge,9.1268602489334,8.663819402074436,Persistence,8.663819402074436,6.354642038070038,10.972996766078834,3.802036533129164,13.525602271019707
Sweden,SWE,Aminoglycosides,J01G_aminoglycosides,2023,6.160164271047228,10714,1,2024,Ridge,5.227323121073837,6.160164271047228,Persistence,6.160164271047228,3.8509869070428304,8.469341635051626,1.2983814021019562,11.0219471399925
Sweden,SWE,Carbapenems,J01DH_carbapenems,2023,0.0373343289154377,10714,1,2024,Ridge,0.0,0.0373343289154377,Persistence,0.0373343289154377,0.0,2.3465116929198353,0.0,4.8991171978607095
Sweden,SWE,Fluoroquinolones,J01M_quinolones,2023,14.746112047967022,10674,1,2024,Ridge,13.800004124693949,14.746112047967022,Persistence,14.746112047967022,12.436934683962624,17.05528941197142,9.884329179021751,19.607894916912294
Sweden,SWE,Third-generation cephalosporins,J01D_other_beta_lactams,2023,7.925407925407925,10725,1,2024,Ridge,7.483202406139368,7.925407925407925,Persistence,7.925407925407925,5.616230561403528,10.234585289412323,3.0636250564626533,12.787190794353197
Austria,AUT,Aminoglycosides,J01G_aminoglycosides,2023,5.3560042507970245,4705,3,2026,Extra Trees,5.628873984379893,5.3560042507970245,Extra Trees,5.628873984379893,3.0286363783582386,8.229111590401548,0.894225860117797,10.363522108641988
Austria,AUT,Aminopenicillins,J01C_penicillins,2023,46.42784032753327,4885,3,2026,Extra Trees,44.254691221773804,46.42784032753327,Extra Trees,44.254691221773804,41.654453615752146,46.85492882779546,39.52004309751171,48.9893393460359
Austria,AUT,Carbapenems,J01DH_carbapenems,2023,0.1308166697813493,5351,3,2026,Extra Trees,0.06332655595043261,0.1308166697813493,Extra Trees,0.06332655595043261,0.0,2.663564161972087,0.0,4.797974680212528
Austria,AUT,Fluoroquinolones,J01M_quinolones,2023,15.030504714364948,5409,3,2026,Extra Trees,13.931548400210653,15.030504714364948,Extra Trees,13.931548400210653,11.331310794189,16.53178600623231,9.196900275948558,18.66619652447275
Austria,AUT,Third-generation cephalosporins,J01D_other_beta_lactams,2023,9.852485885995264,5491,3,2026,Extra Trees,8.983957817164173,9.852485885995264,Extra Trees,8.983957817164173,6.383720211142519,11.584195423185827,4.249309692902077,13.718605941426269
Belgium,BEL,Aminoglycosides,J01G_aminoglycosides,2023,7.576132706115375,4039,3,2026,Extra Trees,7.026184258838305,7.576132706115375,Extra Trees,7.026184258838305,4.425946652816651,9.62642186485996,2.2915361345762095,11.7608323831004
Belgium,BEL,Aminopenicillins,J01C_penicillins,2023,55.658347676419965,4648,3,2026,Extra Trees,56.064436747906,55.658347676419965,Extra Trees,56.064436747906,53.46419914188435,58.66467435392765,51.32978862364391,60.799084872168095
Belgium,BEL,Carbapenems,J01DH_carbapenems,2023,0.0806776926179911,4958,3,2026,Extra Trees,0.03902262811413979,0.0806776926179911,Extra Trees,0.03902262811413979,0.0,2.639260234135794,0.0,4.773670752376235
Belgium,BEL,Fluoroquinolones,J01M_quinolones,2023,18.236836796449467,4957,3,2026,Extra Trees,16.669295254473262,18.236836796449467,Extra Trees,16.669295254473262,14.069057648451608,19.269532860494916,11.934647130211166,21.403943378735356
Belgium,BEL,Third-generation cephalosporins,J01D_other_beta_lactams,2023,10.088781275221953,4956,3,2026,Extra Trees,9.633391749927407,10.088781275221953,Extra Trees,9.633391749927407,7.033154143905753,12.233629355949061,4.898743625665311,14.368039874189503
Bulgaria,BGR,Aminoglycosides,J01G_aminoglycosides,2023,28.431372549019606,306,3,2026,Extra Trees,26.948910275324113,28.431372549019606,Extra Trees,26.948910275324113,24.34867266930246,29.549147881345768,22.214262151062016,31.68355839958621
Bulgaria,BGR,Aminopenicillins,J01C_penicillins,2023,66.99346405228758,306,3,2026,Extra Trees,67.56951627652529,66.99346405228758,Extra Trees,67.56951627652529,64.96927867050364,70.16975388254694,62.8348681522632,72.30416440078739
Bulgaria,BGR,Carbapenems,J01DH_carbapenems,2023,0.326797385620915,306,3,2026,Extra Trees,0.6571803849823219,0.326797385620915,Extra Trees,0.6571803849823219,0.0,3.257417991003976,0.0,5.391828509244418
Bulgaria,BGR,Fluoroquinolones,J01M_quinolones,2023,39.869281045751634,306,3,2026,Extra Trees,38.31157074077148,39.869281045751634,Extra Trees,38.31157074077148,35.71133313474982,40.91180834679314,33.576922616509385,43.04621886503357
Bulgaria,BGR,Third-generation cephalosporins,J01D_other_beta_lactams,2023,37.25490196078432,306,3,2026,Extra Trees,37.051670621776815,37.25490196078432,Extra Trees,37.051670621776815,34.45143301575516,39.65190822779847,32.31702249751472,41.78631874603891
Cyprus,CYP,Aminoglycosides,J01G_aminoglycosides,2023,18.484848484848484,330,3,2026,Extra Trees,16.265712490512918,18.484848484848484,Extra Trees,16.265712490512918,13.665474884491264,18.865950096534572,11.531064366250822,21.000360614775012
Cyprus,CYP,Aminopenicillins,J01C_penicillins,2023,68.90243902439025,328,3,2026,Extra Trees,66.75483054220904,68.90243902439025,Extra Trees,66.75483054220904,64.15459293618738,69.35506814823069,62.02018241794694,71.48947866647113
Cyprus,CYP,Carbapenems,J01DH_carbapenems,2023,0.9063444108761328,331,3,2026,Extra Trees,0.5727105702655975,0.9063444108761328,Extra Trees,0.5727105702655975,0.0,3.1729481762872513,0.0,5.307358694527693
Cyprus,CYP,Fluoroquinolones,J01M_quinolones,2023,42.90030211480362,331,3,2026,Extra Trees,45.93319838662483,42.90030211480362,Extra Trees,45.93319838662483,43.33296078060317,48.53343599264649,41.19855026236274,50.667846510886925
Cyprus,CYP,Third-generation cephalosporins,J01D_other_beta_lactams,2023,34.74320241691843,331,3,2026,Extra Trees,31.452786579415037,34.74320241691843,Extra Trees,31.452786579415037,28.852548973393382,34.05302418543669,26.71813845515294,36.187434703677134
Czechia,CZE,Aminoglycosides,J01G_aminoglycosides,2023,9.763617677286742,3892,3,2026,Extra Trees,9.694698404064752,9.763617677286742,Extra Trees,9.694698404064752,7.094460798043098,12.294936010086406,4.9600502798026564,14.429346528326848
Czechia,CZE,Aminopenicillins,J01C_penicillins,2023,51.56731757451182,3892,3,2026,Extra Trees,50.5912784916279,51.56731757451182,Extra Trees,50.5912784916279,47.99104088560624,53.191516097649554,45.8566303673658,55.32592661588999
Czechia,CZE,Carbapenems,J01DH_carbapenems,2023,0.0,1846,3,2026,Extra Trees,0.0597599683655796,0.0,Extra Trees,0.0597599683655796,0.0,2.6599975743872335,0.0,4.794408092627675
Czechia,CZE,Fluoroquinolones,J01M_quinolones,2023,17.17665209565441,3889,3,2026,Extra Trees,18.27317320999884,17.17665209565441,Extra Trees,18.27317320999884,15.672935603977187,20.873410816020495,13.538525085736746,23.00782133426094
Czechia,CZE,Third-generation cephalosporins,J01D_other_beta_lactams,2023,15.878725590955806,3892,3,2026,Extra Trees,14.12592340207679,15.878725590955806,Extra Trees,14.12592340207679,11.525685796055136,16.726161008098444,9.391275277814694,18.860571526338887
Germany,DEU,Aminoglycosides,J01G_aminoglycosides,2023,5.346322917904241,33668,3,2026,Extra Trees,5.529514492063313,5.346322917904241,Extra Trees,5.529514492063313,2.9292768860416585,8.129752098084968,0.7948663678012169,10.264162616325407
Germany,DEU,Aminopenicillins,J01C_penicillins,2023,46.33612513496951,34267,3,2026,Extra Trees,43.906487104176335,46.33612513496951,Extra Trees,43.906487104176335,41.306249498154685,46.506724710197986,39.17183897991424,48.64113522843843
Germany,DEU,Carbapenems,J01DH_carbapenems,2023,0.0449148022345114,35623,3,2026,Extra Trees,0.04442267161828131,0.0449148022345114,Extra Trees,0.04442267161828131,0.0,2.6446602776399355,0.0,4.779070795880377
Germany,DEU,Fluoroquinolones,J01M_quinolones,2023,16.589278176445756,35535,3,2026,Extra Trees,14.789889362228072,16.589278176445756,Extra Trees,14.789889362228072,12.189651756206418,17.390126968249724,10.055241237965976,19.524537486490168
Germany,DEU,Third-generation cephalosporins,J01D_other_beta_lactams,2023,9.688649316376091,35619,3,2026,Extra Trees,9.84488489249836,9.688649316376091,Extra Trees,9.84488489249836,7.244647286476706,12.445122498520014,5.110236768236264,14.579533016760456
Denmark,DNK,Aminoglycosides,J01G_aminoglycosides,2023,4.48706970371639,5839,3,2026,Extra Trees,5.172986853157402,4.48706970371639,Extra Trees,5.172986853157402,2.5727492471357483,7.7732244591790565,0.4383387288953067,9.907634977419498
Denmark,DNK,Aminopenicillins,J01C_penicillins,2023,40.455250905328505,5799,3,2026,Extra Trees,41.17526827208589,40.455250905328505,Extra Trees,41.17526827208589,38.57503066606424,43.77550587810754,36.44062014782379,45.90991639634798
Denmark,DNK,Carbapenems,J01DH_carbapenems,2023,0.0368324125230202,5430,3,2026,Extra Trees,0.05323053690293517,0.0368324125230202,Extra Trees,0.05323053690293517,0.0,2.653468142924589,0.0,4.787878661165031
Denmark,DNK,Fluoroquinolones,J01M_quinolones,2023,10.466712422786548,5828,3,2026,Extra Trees,11.333791925401492,10.466712422786548,Extra Trees,11.333791925401492,8.733554319379838,13.934029531423146,6.599143801139396,16.068440049663586
Denmark,DNK,Third-generation cephalosporins,J01D_other_beta_lactams,2023,6.316388467374811,5272,3,2026,Extra Trees,6.697109036658257,6.316388467374811,Extra Trees,6.697109036658257,4.096871430636603,9.297346642679912,1.9624609123961614,11.431757160920352
Spain,ESP,Aminoglycosides,J01G_aminoglycosides,2023,12.300967842647518,9609,3,2026,Extra Trees,12.312062611520496,12.300967842647518,Extra Trees,12.312062611520496,9.711825005498842,14.91230021754215,7.5774144872584,17.04671073578259
Spain,ESP,Aminopenicillins,J01C_penicillins,2023,57.42067553735927,8793,3,2026,Extra Trees,56.52480699655307,57.42067553735927,Extra Trees,56.52480699655307,53.92456939053142,59.12504460257472,51.790158872290974,61.25945512081516
Spain,ESP,Carbapenems,J01DH_carbapenems,2023,0.0545077946146298,9173,3,2026,Extra Trees,0.3672975037892684,0.0545077946146298,Extra Trees,0.3672975037892684,0.0,2.9675351098109224,0.0,5.101945628051364
Spain,ESP,Fluoroquinolones,J01M_quinolones,2023,27.555370697722783,9617,3,2026,Extra Trees,26.598975498552928,27.555370697722783,Extra Trees,26.598975498552928,23.998737892531274,29.199213104574582,21.86432737429083,31.333623622815026
Spain,ESP,Third-generation cephalosporins,J01D_other_beta_lactams,2023,16.215341460783257,9269,3,2026,Extra Trees,14.436811264782591,16.215341460783257,Extra Trees,14.436811264782591,11.836573658760937,17.037048870804245,9.702163140520495,19.171459389044685
Estonia,EST,Aminoglycosides,J01G_aminoglycosides,2023,4.934823091247672,1074,3,2026,Extra Trees,6.005873532981243,4.934823091247672,Extra Trees,6.005873532981243,3.4056359269595893,8.606111139002898,1.2712254087191477,10.740521657243338
Estonia,EST,Aminopenicillins,J01C_penicillins,2023,38.07692307692308,520,3,2026,Extra Trees,41.1836786155347,38.07692307692308,Extra Trees,41.1836786155347,38.58344100951305,43.78391622155635,36.44903049127261,45.9183267397968
Estonia,EST,Carbapenems,J01DH_carbapenems,2023,0.0,894,3,2026,Extra Trees,0.018268424887044072,0.0,Extra Trees,0.018268424887044072,0.0,2.6185060309086983,0.0,4.752916549149139
Estonia,EST,Fluoroquinolones,J01M_quinolones,2023,13.282732447817835,1054,3,2026,Extra Trees,14.327236061371414,13.282732447817835,Extra Trees,14.327236061371414,11.72699845534976,16.927473667393066,9.592587937109318,19.06188418563351
Estonia,EST,Third-generation cephalosporins,J01D_other_beta_lactams,2023,11.439114391143912,1084,3,2026,Extra Trees,11.934838091611796,11.439114391143912,Extra Trees,11.934838091611796,9.334600485590142,14.53507569763345,7.200189967349701,16.669486215873892
Finland,FIN,Aminoglycosides,J01G_aminoglycosides,2023,4.833765621315727,4241,3,2026,Extra Trees,4.770163871168865,4.833765621315727,Extra Trees,4.770163871168865,2.169926265147211,7.370401477190519,0.03551574690676951,9.504811995430961
Finland,FIN,Aminopenicillins,J01C_penicillins,2023,32.549019607843135,2550,3,2026,Extra Trees,32.620053424549084,32.549019607843135,Extra Trees,32.620053424549084,30.01981581852743,35.220291030570735,27.88540530028699,37.35470154881118
Finland,FIN,Carbapenems,J01DH_carbapenems,2023,0.0234301780693533,4268,3,2026,Extra Trees,0.027665550253187093,0.0234301780693533,Extra Trees,0.027665550253187093,0.0,2.6279031562748414,0.0,4.7623136745152825
Finland,FIN,Fluoroquinolones,J01M_quinolones,2023,10.302745834311194,4261,3,2026,Extra Trees,10.93341075429356,10.302745834311194,Extra Trees,10.93341075429356,8.333173148271905,13.533648360315214,6.198762630031464,15.668058878555655
Finland,FIN,Third-generation cephalosporins,J01D_other_beta_lactams,2023,7.0858751759737215,4262,3,2026,Extra Trees,6.912864185929751,7.0858751759737215,Extra Trees,6.912864185929751,4.3126265799080965,9.513101791951405,2.178216061667655,11.647512310191846
Greece,GRC,Aminoglycosides,J01G_aminoglycosides,2023,20.62363238512035,1828,3,2026,Extra Trees,17.901009444059714,20.62363238512035,Extra Trees,17.901009444059714,15.30077183803806,20.501247050081368,13.166361319797618,22.63565756832181
Greece,GRC,Aminopenicillins,J01C_penicillins,2023,57.82140595313489,1579,3,2026,Extra Trees,57.31363508654329,57.82140595313489,Extra Trees,57.31363508654329,54.713397480521635,59.91387269256495,52.5789869622812,62.04828321080539
Greece,GRC,Carbapenems,J01DH_carbapenems,2023,1.553294054633101,1867,3,2026,Extra Trees,0.9179568476223146,1.553294054633101,Extra Trees,0.9179568476223146,0.0,3.518194453643969,0.0,5.6526049718844105
Greece,GRC,Fluoroquinolones,J01M_quinolones,2023,37.77538957549704,1861,3,2026,Extra Trees,36.424389667775635,37.77538957549704,Extra Trees,36.424389667775635,33.82415206175398,39.02462727379729,31.68974154351354,41.15903779203773
Greece,GRC,Third-generation cephalosporins,J01D_other_beta_lactams,2023,22.82921219091432,1739,3,2026,Extra Trees,21.38932940641645,22.82921219091432,Extra Trees,21.38932940641645,18.789091800394797,23.989567012438105,16.654681282154357,26.123977530678545
Croatia,HRV,Aminoglycosides,J01G_aminoglycosides,2023,17.755572636433513,1301,3,2026,Extra Trees,16.060290647783198,17.755572636433513,Extra Trees,16.060290647783198,13.460053041761544,18.660528253804852,11.325642523521102,20.794938772045292
Croatia,HRV,Aminopenicillins,J01C_penicillins,2023,57.19844357976654,1285,3,2026,Extra Trees,56.68559569027311,57.19844357976654,Extra Trees,56.68559569027311,54.08535808425145,59.28583329629477,51.95094756601102,61.420243814535205
Croatia,HRV,Carbapenems,J01DH_carbapenems,2023,0.1536098310291858,1302,3,2026,Extra Trees,0.05885782589822954,0.1536098310291858,Extra Trees,0.05885782589822954,0.0,2.6590954319198836,0.0,4.793505950160325
Croatia,HRV,Fluoroquinolones,J01M_quinolones,2023,29.638183217859893,1299,3,2026,Extra Trees,28.988188893924544,29.638183217859893,Extra Trees,28.988188893924544,26.38795128790289,31.5884264999462,24.25354076966245,33.72283701818664
Croatia,HRV,Third-generation cephalosporins,J01D_other_beta_lactams,2023,20.0,1310,3,2026,Extra Trees,23.628147860490603,20.0,Extra Trees,23.628147860490603,21.02791025446895,26.228385466512258,18.893499736228506,28.3627959847527
Hungary,HUN,Aminoglycosides,J01G_aminoglycosides,2023,14.778503994190269,2754,3,2026,Extra Trees,15.38857480429758,14.778503994190269,Extra Trees,15.38857480429758,12.788337198275926,17.988812410319234,10.653926680035484,20.123222928559677
Hungary,HUN,Aminopenicillins,J01C_penicillins,2023,57.364033346566096,2519,3,2026,Extra Trees,58.178191246059576,57.364033346566096,Extra Trees,58.178191246059576,55.57795364003792,60.778428852081234,53.44354312179748,62.91283937032167
Hungary,HUN,Carbapenems,J01DH_carbapenems,2023,0.2232142857142857,2688,3,2026,Extra Trees,0.08368322312747169,0.2232142857142857,Extra Trees,0.08368322312747169,0.0,2.683920829149126,0.0,4.8183313473895675
Hungary,HUN,Fluoroquinolones,J01M_quinolones,2023,25.98828696925329,2732,3,2026,Extra Trees,26.596604090057742,25.98828696925329,Extra Trees,26.596604090057742,23.996366484036088,29.196841696079396,21.861955965795644,31.33125221431984
Hungary,HUN,Third-generation cephalosporins,J01D_other_beta_lactams,2023,21.335268505079824,2756,3,2026,Extra Trees,21.358800765383457,21.335268505079824,Extra Trees,21.358800765383457,18.758563159361803,23.95903837140511,16.624152641121363,26.09344888964555
Ireland,IRL,Aminoglycosides,J01G_aminoglycosides,2023,8.743169398907105,3111,3,2026,Extra Trees,8.608038387502772,8.743169398907105,Extra Trees,8.608038387502772,6.007800781481118,11.208275993524426,3.873390263240676,13.342686511764867
Ireland,IRL,Aminopenicillins,J01C_penicillins,2023,62.985553772070624,3115,3,2026,Extra Trees,61.68601979465157,62.985553772070624,Extra Trees,61.68601979465157,59.08578218862992,64.28625740067322,56.95137167038948,66.42066791891367
Ireland,IRL,Carbapenems,J01DH_carbapenems,2023,0.0651678071032909,3069,3,2026,Extra Trees,0.03585777178871487,0.0651678071032909,Extra Trees,0.03585777178871487,0.0,2.636095377810369,0.0,4.77050589605081
Ireland,IRL,Fluoroquinolones,J01M_quinolones,2023,15.96995427824951,3062,3,2026,Extra Trees,14.053664108181769,15.96995427824951,Extra Trees,14.053664108181769,11.453426502160115,16.65390171420342,9.319015983919673,18.788312232443865
Ireland,IRL,Third-generation cephalosporins,J01D_other_beta_lactams,2023,10.423348300192432,3118,3,2026,Extra Trees,10.093172328862646,10.423348300192432,Extra Trees,10.093172328862646,7.492934722840992,12.6934099348843,5.358524204600551,14.827820453124742
Iceland,ISL,Aminoglycosides,J01G_aminoglycosides,2023,5.426356589147287,258,3,2026,Extra Trees,7.539252418760959,5.426356589147287,Extra Trees,7.539252418760959,4.9390148127393045,10.139490024782614,2.804604294498863,12.273900543023053
Iceland,ISL,Aminopenicillins,J01C_penicillins,2023,52.713178294573645,258,3,2026,Extra Trees,50.07200464197089,52.713178294573645,Extra Trees,50.07200464197089,47.47176703594924,52.67224224799254,45.3373565177088,54.806652766232986
Iceland,ISL,Carbapenems,J01DH_carbapenems,2023,0.0,258,3,2026,Extra Trees,0.0007244950998488515,0.0,Extra Trees,0.0007244950998488515,0.0,2.600962101121503,0.0,4.735372619361945
Iceland,ISL,Fluoroquinolones,J01M_quinolones,2023,12.790697674418604,258,3,2026,Extra Trees,12.200018756199192,12.790697674418604,Extra Trees,12.200018756199192,9.599781150177538,14.800256362220846,7.4653706319370965,16.934666880461286
Iceland,ISL,Third-generation cephalosporins,J01D_other_beta_lactams,2023,12.015503875968992,258,3,2026,Extra Trees,11.053145793350508,12.015503875968992,Extra Trees,11.053145793350508,8.452908187328854,13.653383399372162,6.318497669088412,15.787793917612603
Italy,ITA,Aminoglycosides,J01G_aminoglycosides,2023,16.01035182206057,28594,3,2026,Extra Trees,13.84963915103038,16.01035182206057,Extra Trees,13.84963915103038,11.249401545008725,16.44987675705203,9.114991026768283,18.584287275292475
Italy,ITA,Aminopenicillins,J01C_penicillins,2023,63.22198637023797,8951,3,2026,Extra Trees,60.869004232705386,63.22198637023797,Extra Trees,60.869004232705386,58.26876662668373,63.469241838727044,56.13435610844329,65.60365235696749
Italy,ITA,Carbapenems,J01DH_carbapenems,2023,0.4308004199399051,27623,3,2026,Extra Trees,0.517330071643523,0.4308004199399051,Extra Trees,0.517330071643523,0.0,3.117567677665177,0.0,5.251978195905618
Italy,ITA,Fluoroquinolones,J01M_quinolones,2023,34.14425034830136,27993,3,2026,Extra Trees,30.19613977786012,34.14425034830136,Extra Trees,30.19613977786012,27.595902171838468,32.796377383881776,25.461491653598024,34.93078790212222
Italy,ITA,Third-generation cephalosporins,J01D_other_beta_lactams,2023,26.676471618167174,28557,3,2026,Extra Trees,25.016685958265672,26.676471618167174,Extra Trees,25.016685958265672,22.416448352244018,27.616923564287326,20.282037834003575,29.75133408252777
Liechtenstein,LIE,Aminoglycosides,J01G_aminoglycosides,2023,0.0,8,3,2026,Extra Trees,8.75331205836107,0.0,Extra Trees,8.75331205836107,6.153074452339416,11.353549664382724,4.018663934098974,13.487960182623166
Liechtenstein,LIE,Aminopenicillins,J01C_penicillins,2023,37.5,8,3,2026,Extra Trees,33.4811591828931,37.5,Extra Trees,33.4811591828931,30.880921576871447,36.08139678891476,28.746511058631008,38.215807307155195
Liechtenstein,LIE,Carbapenems,J01DH_carbapenems,2023,0.0,8,3,2026,Extra Trees,2.1331970628745163,0.0,Extra Trees,2.1331970628745163,0.0,4.73343466889617,0.0,6.867845187136612
Liechtenstein,LIE,Fluoroquinolones,J01M_quinolones,2023,25.0,8,3,2026,Extra Trees,18.48129990087147,25.0,Extra Trees,18.48129990087147,15.881062294849816,21.081537506893124,13.746651776609374,23.215948025133564
Liechtenstein,LIE,Third-generation cephalosporins,J01D_other_beta_lactams,2023,0.0,8,3,2026,Extra Trees,11.659970204071293,0.0,Extra Trees,11.659970204071293,9.059732598049639,14.260207810092947,6.925322079809197,16.394618328333387
Lithuania,LTU,Aminoglycosides,J01G_aminoglycosides,2023,11.337406653088934,1473,3,2026,Extra Trees,10.14202830549546,11.337406653088934,Extra Trees,10.14202830549546,7.541790699473806,12.742265911517114,5.407380181233364,14.876676429757556
Lithuania,LTU,Aminopenicillins,J01C_penicillins,2023,61.34055517941774,1477,3,2026,Extra Trees,58.94095580850853,61.34055517941774,Extra Trees,58.94095580850853,56.34071820248687,61.541193414530184,54.20630768424643,63.67560393277062
Lithuania,LTU,Carbapenems,J01DH_carbapenems,2023,0.06765899864682,1478,3,2026,Extra Trees,0.09639013139997854,0.06765899864682,Extra Trees,0.09639013139997854,0.0,2.6966277374216325,0.0,4.831038255662074
Lithuania,LTU,Fluoroquinolones,J01M_quinolones,2023,20.54982817869416,1455,3,2026,Extra Trees,19.121994757688682,20.54982817869416,Extra Trees,19.121994757688682,16.52175715166703,21.722232363710337,14.387346633426587,23.856642881950776
Lithuania,LTU,Third-generation cephalosporins,J01D_other_beta_lactams,2023,16.95945945945946,1480,3,2026,Extra Trees,15.29364358370599,16.95945945945946,Extra Trees,15.29364358370599,12.693405977684336,17.893881189727644,10.558995459443894,20.028291707968087
Luxembourg,LUX,Aminoglycosides,J01G_aminoglycosides,2023,9.97830802603037,461,3,2026,Extra Trees,8.793465062003866,9.97830802603037,Extra Trees,8.793465062003866,6.193227455982212,11.39370266802552,4.058816937741771,13.528113186265962
Luxembourg,LUX,Aminopenicillins,J01C_penicillins,2023,51.62689804772234,461,3,2026,Extra Trees,52.21915105605382,51.62689804772234,Extra Trees,52.21915105605382,49.61891345003217,54.81938866207547,47.484502931791724,56.95379918031591
Luxembourg,LUX,Carbapenems,J01DH_carbapenems,2023,0.2169197396963123,461,3,2026,Extra Trees,0.02520796159236712,0.2169197396963123,Extra Trees,0.02520796159236712,0.0,2.625445567614021,0.0,4.759856085854463
Luxembourg,LUX,Fluoroquinolones,J01M_quinolones,2023,15.61822125813449,461,3,2026,Extra Trees,15.605235653189196,15.61822125813449,Extra Trees,15.605235653189196,13.004998047167541,18.205473259210848,10.8705875289271,20.33988377745129
Luxembourg,LUX,Third-generation cephalosporins,J01D_other_beta_lactams,2023,11.713665943600867,461,3,2026,Extra Trees,10.908210940481728,11.713665943600867,Extra Trees,10.908210940481728,8.307973334460074,13.508448546503383,6.173562816219633,15.642859064743824
Latvia,LVA,Aminoglycosides,J01G_aminoglycosides,2023,14.879649890590809,457,3,2026,Extra Trees,13.895161782118448,14.879649890590809,Extra Trees,13.895161782118448,11.294924176096794,16.4953993881401,9.160513657856352,18.629809906380544
Latvia,LVA,Aminopenicillins,J01C_penicillins,2023,50.0,208,3,2026,Extra Trees,52.283343086413886,50.0,Extra Trees,52.283343086413886,49.68310548039223,54.883580692435544,47.54869496215179,57.01799121067598
Latvia,LVA,Carbapenems,J01DH_carbapenems,2023,0.0,455,3,2026,Extra Trees,0.021869034268872056,0.0,Extra Trees,0.021869034268872056,0.0,2.622106640290526,0.0,4.756517158530968
