region,country,iso3,year,pathogen,specimen,antibiotic,resistant,tested,ast_standard,ast_version,test_method,source_url_x,resistance_pct,breakpoint_change_from_prior,antibiotic_family,family_consumption,family_consumption_lag1,family_consumption_lag2,family_consumption_lag3,consumption_community,consumption_hospital,access_pct,broad_narrow_ratio,oral_parenteral_ratio,reserve_pct,access_pct_lag1,broad_narrow_ratio_lag1,oral_parenteral_ratio_lag1,reserve_pct_lag1,population,age65_pct,urban_pct,gdp_per_capita,health_expenditure_pct_gdp,source_url_y,resistance_lag1,resistance_lag2,resistance_lag3,resistance_trend4,resistance_volatility4,log_tested,target_resistance_h1,target_tested_h1,target_resistance_h3,target_tested_h3,target_resistance_h5,target_tested_h5
EU_EEA,Austria,AUT,2022,Escherichia coli,Blood/invasive,Aminopenicillins,2145,4669,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,45.94131505675733,0,J01C_penicillins,5.140000000000001,4.0789,3.9867999999999997,5.288099999999999,6.139700000000001,1.4012,,,,5.702308487423912,,,,6.082162546683264,9041851,19.7897509199721,68.998085127906,52336.7725223758,11.22519779,https://api.worldbank.org/v2/,45.09885535900104,45.998332638599415,46.27606752730884,-0.19037346912529382,0.43996257636697583,8.448914350662942,46.42784032753327,4885.0,,,,
EU_EEA,Austria,AUT,2023,Escherichia coli,Blood/invasive,Aminopenicillins,2268,4885,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,46.42784032753327,0,J01C_penicillins,,,,,,,,,,,,,,,9131761,20.1640196753077,69.2265358276021,56579.504175468,11.15297318,https://api.worldbank.org/v2/,45.94131505675733,45.09885535900104,45.998332638599415,0.213098276455778,0.4814972393507468,8.494129251817686,,,,,,
EU_EEA,Austria,AUT,2013,Escherichia coli,Blood/invasive,Carbapenems,1,4257,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,0.02349072116513977,0,J01DH_carbapenems,,,,,8.7125,,,,,,,,,,8479823,18.1994460470678,67.2981308784247,50305.3545774973,10.40574837,https://api.worldbank.org/v2/,0.059880239520958084,0.03687315634218289,0.04056795131845842,-0.002822460728118083,0.013016480584901487,8.356554845453426,0.021739130434782608,4600.0,0.019477989871445268,5134.0,0.07189072609633357,5564.0
EU_EEA,Austria,AUT,2014,Escherichia coli,Blood/invasive,Carbapenems,1,4600,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,0.021739130434782608,0,J01DH_carbapenems,,,,,7.4361,,,,,,,,,,8546356,18.3880563664351,67.4154327591781,51314.9722616322,10.51159096,https://api.worldbank.org/v2/,0.02349072116513977,0.059880239520958084,0.03687315634218289,-0.008179159607801925,0.01524685112246012,8.434028950155469,0.02100840336134454,4760.0,0.01913143294432753,5227.0,0.0,5935.0
EU_EEA,Austria,AUT,2015,Escherichia coli,Blood/invasive,Carbapenems,1,4760,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,0.02100840336134454,0,J01DH_carbapenems,,,,,7.4764,,,,,,,,,,8642699,18.4613708048616,67.5576175537383,43915.228020857,10.51688385,https://api.worldbank.org/v2/,0.021739130434782608,0.02349072116513977,0.059880239520958084,-0.011836709920919787,0.01639307176205363,8.46821300919452,0.019477989871445268,5134.0,0.07189072609633357,5564.0,0.09725734292939117,5141.0
EU_EEA,Austria,AUT,2016,Escherichia coli,Blood/invasive,Carbapenems,1,5134,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,0.019477989871445268,0,J01DH_carbapenems,,,,,7.276999999999999,,,,,,,,,,8736668,18.4999156835518,67.7218061923556,45061.4993920192,10.51713753,https://api.worldbank.org/v2/,0.02100840336134454,0.021739130434782608,0.02349072116513977,-0.0012768920954521609,0.0014431057730259792,8.543835122362658,0.01913143294432753,5227.0,0.0,5935.0,0.01920860545524395,5206.0
EU_EEA,Austria,AUT,2017,Escherichia coli,Blood/invasive,Carbapenems,1,5227,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,0.01913143294432753,0,J01DH_carbapenems,,,,,7.8689,,,,,,,,,,8797566,18.6103296736393,67.9051196052802,47163.7425775142,10.57132816,https://api.worldbank.org/v2/,0.019477989871445268,0.02100840336134454,0.021739130434782608,-0.0009353505961264543,0.0010733152497333631,8.561784074744113,0.07189072609633357,5564.0,0.09725734292939117,5141.0,0.12065151819827066,4973.0
EU_EEA,Austria,AUT,2018,Escherichia coli,Blood/invasive,Carbapenems,4,5564,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,0.07189072609633357,0,J01DH_carbapenems,,,,,7.173500000000001,,,,,,,,,,8840521,18.7625828458159,68.1046787227623,51194.0749841299,10.5157156,https://api.worldbank.org/v2/,0.01913143294432753,0.019477989871445268,0.02100840336134454,0.015230041127784932,0.0225355746327984,8.624252263709645,0.0,5935.0,0.01920860545524395,5206.0,0.1308166697813493,5351.0
EU_EEA,Austria,AUT,2019,Escherichia coli,Blood/invasive,Carbapenems,0,5935,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,0.0,0,J01DH_carbapenems,0.1118,,,,6.718099999999999,1.5007000000000001,,,,4.501248870702027,,,,,8879920,18.9402993578561,68.3176044750522,49885.9947355204,10.62530422,https://api.worldbank.org/v2/,0.07189072609633357,0.01913143294432753,0.019477989871445268,-0.0005674676462329786,0.026744670437276265,8.688790784847216,0.09725734292939117,5141.0,0.12065151819827066,4973.0,,
EU_EEA,Austria,AUT,2020,Escherichia coli,Blood/invasive,Carbapenems,5,5141,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,0.09725734292939117,1,J01DH_carbapenems,0.105,0.1118,,,4.8754,1.3684999999999998,,,,5.271685666338753,,,,4.501248870702027,8916864,19.169788839314,68.5410177924001,48716.4098900349,11.41292953,https://api.worldbank.org/v2/,0.0,0.07189072609633357,0.01913143294432753,0.01624870038588573,0.0391503073529565,8.545197387825835,0.01920860545524395,5206.0,0.1308166697813493,5351.0,,
